Name,placeID,address,location,rating,userRatingTotal
Thai Town,ChIJ6UB-nCaUbjQR5pMGYP_L9KI,600台灣嘉義市西區垂楊路726號11F,"23.473664,120.441299",4.1,570
Fun Tower. 日式可麗餅,ChIJFz1joDCUbjQRhWsWZkQS82c,600台灣嘉義市東區興中街2-1號,"23.4744606,120.451862",4.1,192
劉妹鍋燒意麵-雲林斗六店-斗六推薦鍋燒｜人氣小吃｜斗六美食｜台南鍋燒｜,ChIJ_WbU2PrJbjQRrH3M0SBJIC4,640台灣雲林縣斗六市大學路二段467號,"23.6977363,120.5430108",4.7,51
來碗拉麵嘉義垂楊店,ChIJKbb2GCWUbjQR746h-tDAeVg,600001台灣嘉義市西區垂楊路552號,"23.4737213,120.4458066",3.8,903
嘉義公園古早味麵食,ChIJM26xhcOVbjQRaSchca5zr-o,600台灣嘉義市東區啟明路263號,"23.4836964,120.4630919",4.5,49
焱鬼鍋燒專門店,ChIJTWszMkuUbjQROqcpfG8S7yI,600台灣嘉義市東區中山路20號,"23.4826993,120.4626233",4,522
強尼手作廚房,ChIJe7ARPrCVbjQRclH_bcZYaSw,600台灣嘉義市東區林森東路288-6號,"23.4884506,120.4637574",4.3,221
這一小鍋 嘉義秀泰文化店,ChIJcZD4YsKVbjQRvCz3xXrZjtA,60081台灣嘉義市西區文化路299號3樓,"23.4852864,120.4476699",4.7,2963
玖肆捌灶咖炒泡麵,ChIJjZX7lDOUbjQRf_w2WhObMlM,600台灣嘉義市東區共和路50號,"23.4754872,120.4561294",4.1,125
苜見 嘉義(手工苜蓿芽捲) 嘉義早餐,ChIJz7XgZhSVbjQRKEdNAemTpYk,600台灣嘉義市西區建成街3號,"23.4719642,120.4422105",4.6,35
晨間廚房早午餐嘉義世賢店/蛋餅/早餐/麵/世賢圖書館,ChIJEbMXv32WbjQREMq8q5DVoPM,600台灣嘉義市西區北社尾路39號,"23.4918967,120.4283609",4.2,85
好食·健康弁當,ChIJa5JcMgSVbjQRWz4ePkzh-LU,600台灣嘉義市西區成功街75號,"23.4721671,120.4430207",4.3,80
豬對有韓式烤肉吃到飽 嘉義店,ChIJZziXF4CVbjQRvIOZYYYoGyw,600台灣嘉義市東區民族路184號,"23.4767945,120.4571398",3.9,1091
蘇記食堂,ChIJ1zetFiSUbjQRyKs31Gupepo,600台灣嘉義市西區仁愛路340號60054,"23.4720839,120.4426517",4.3,95
滿大碗滷味專門店-嘉義仁愛店,ChIJS4GCs1eVbjQRvrpxXawjGOE,600台灣嘉義市西區仁愛路303號,"23.472714,120.4424014",4.5,447
初轉角早午餐,ChIJcYCDidCVbjQRFoV8CW8whV8,600台灣嘉義市東區啟明路249號,"23.4833668,120.4630922",4,6
51好食,ChIJa6O1BgGVbjQRbU1Aib_wVpg,600台灣嘉義市西區力行街51巷14號,"23.4744604,120.4375991",4.9,11
北海道粥,ChIJRdicPDaUbjQRAOKMfNiQWBQ,600台灣嘉義市東區民族路152號600,"23.4768646,120.4579916",4,30
H,ChIJX2RhdjSVbjQRHR5Perv7RRo,600台灣嘉義市東區吳鳳北路3號,"23.4744345,120.4536732",4.9,86
中山路19號,ChIJEWzCxEqUbjQRXkssfh_qOV0,60041台灣嘉義市東區中山路19號,"23.4822333,120.4607633",4.2,845
新悦花園酒店-頤粵軒,ChIJAdo_9YSVbjQRXkJBBvabero,60079台灣嘉義市東區保順路69號2樓,"23.5049108,120.4497828",3.7,202
哈牛排,ChIJS_oIODaUbjQRpMS6d9en8RY,600台灣嘉義市東區民族路116號,"23.4769659,120.4588616",4.4,478
豐霈高山鮮泡茶,ChIJUxtQkOOVbjQRQVjWU9lSZP4,600台灣嘉義市西區垂楊路790號,"23.4731974,120.4398275",5,6
大河屋 燒肉丼 串燒-嘉義遠百店,ChIJQWXkJ0eVbjQRjDpNTqRKi0A,600台灣嘉義市西區垂楊路537號7樓,"23.472695,120.44116",4.9,1594
麥番樂烤肉（民生店）,ChIJNSyKepSVbjQRIb37-2jPWsg,600台灣嘉義市西區民生南路43號,"23.4724246,120.4471837",5,7
世賢烤鴨,ChIJUaK96n2WbjQRB0WfADWB1TU,600台灣嘉義市西區世賢路一段710號,"23.4914624,120.4286537",4.3,310
泰味小館,ChIJAenf48aVbjQRqELP9fSN6Ng,600台灣嘉義市東區民族路96號,"23.4769596,120.4593443",1,1
弘爺漢堡(公園店),ChIJv758nbSVbjQRjhdx3HhBwhM,600台灣嘉義市東區民權路36號,"23.4842882,120.4645355",3.7,59
胖達咖啡茶専門店-總店,ChIJofhEZ5o9aTQRoRbwN40rRos,408台灣台中市南屯區大墩四街142號2樓,"24.1410323,120.6516072",4.2,266
大呼過癮-仁愛店,ChIJF3DUSYiVbjQRiGTTXUDqnqw,600台灣嘉義市西區仁愛路223號,"23.4709818,120.4424468",3.1,58
三佳食堂,ChIJk_2Pc0GVbjQRCwsu4puLr28,600台灣嘉義市西區仁愛路237巷38號,"23.4712487,120.4415778",5,2
食為先麵食館,ChIJu-gAuYOWbjQRx66x5zAy9pU,600台灣嘉義市西區德明路159號,"23.4837504,120.4316758",4.2,139
6吋盤早午餐,ChIJvx_x25uVbjQRBDn_q1GDv9o,600台灣嘉義市西區仁愛路246號,"23.4709258,120.4428939",3.9,362
鄭抄手川菜館,ChIJyYn750mUbjQRRunbdYL_MUw,600台灣嘉義市東區民族路72號,"23.4772112,120.4598954",4,444
活力精緻早餐店,ChIJ3bOnNbGVbjQRPvLTysw6RyY,600台灣嘉義市東區林森東路336號,"23.4892295,120.4647559",2.3,11
暮暮製所早午餐,ChIJkcj--6yVbjQRMu1vlhK6FWw,600台灣嘉義市東區宣信街341號,"23.4740839,120.4565234",4.8,482
北社尾冰滷鴨翅,ChIJexpeeMKXbjQR5fuFDzkVg6g,600台灣嘉義市西區北社尾路86號,"23.4930331,120.4276724",5,13
飽飽泰式,ChIJX7TDQpaVbjQRZhnei61BISc,600台灣嘉義市西區八德路157號,"23.4869376,120.4303345",4.4,95
羅古早味,ChIJ0TKG7DOUbjQR0LXF4in4iys,600台灣嘉義市東區中山路190號號,"23.4811146,120.4520836",4.2,19
合記東山鴨頭,ChIJ65yJufeObjQRg8QL6rocVJo,733台灣台南市東山區中興路24號,"23.3216536,120.4033874",4.2,1907
小鮮雞鹹水雞,ChIJHVKlOySUbjQRho6pTx5VBh8,600台灣嘉義市西區仁愛路314號,"23.4714359,120.4427031",4,74
MR豚骨拉麵,ChIJf81frYiVbjQRTu4Qixki48I,600台灣嘉義市西區仁愛路229號,"23.4712089,120.4425731",4.2,367
許家炸雞腿便當專賣店,ChIJ67WyzDuUbjQRZVfZ-nyQR0Y,"號 No, No. 8永安街西區嘉義市台灣 600","23.4717521,120.4520158",4.1,90
排對－素滷排．鰻魚羹專賣,ChIJp9vMahWVbjQRdtbCOMA6qao,600台灣嘉義市西區新民路858號,"23.4720245,120.4398869",4.3,183
半畝田北方麵食館-嘉特產協,ChIJi4JWcDSUbjQRXo0Wt5Wov1Y,600台灣嘉義市東區民國路89號,"23.477465,120.4605204",3.9,972
狀元廣東粥(和平店),ChIJZ7WEW2aVbjQRyh79-5z5thA,600台灣嘉義市東區和平路137號,"23.475439,120.4575839",4.3,60
海味鍋燒粥品專賣店,ChIJBZ-EWxeEbjQRG_qNZgYOakk,737台灣台南市盐水区,"23.3207807,120.2696781",4.3,31
春井自助餐,ChIJtdNNNbGVbjQR8El33BpI9dY,600台灣嘉義市東區,"23.4891987,120.4645864",3.1,39
辛鮮串串仁愛店,ChIJNcgXfbCVbjQRuV9I6N_gGaw,600台灣嘉義市西區仁愛路265號,"23.471843,120.4425119",4.9,188
圃田禾味早午餐,ChIJa0CRiwCVbjQRWAbjpwPv3SU,60072台灣嘉義市東區林森東路342號巷8號,"23.4893293,120.4652445",5,26
螺絲咖啡茶飲,ChIJZVZF2zeUbjQRAnWSv89MgXo,600台灣嘉義市東區垂楊路120號,"23.474861,120.4581624",4.5,40
阿亮雞排興華店,ChIJSazcyI6VbjQRi0MR1mjPKMY,600台灣嘉義市東區林森東路342號巷8號,"23.4893293,120.4652445",4.3,28
韓食膳韓式料理店,ChIJ6w1v4R-UbjQRVdrV_9S1WnQ,600台灣嘉義市西區南京路437號,"23.4659505,120.4359165",4.2,169
午後屋和風弁当,ChIJjW3iXJqVbjQRwWUl1iGNfMs,600台灣嘉義市東區崇文街145號,"23.4719592,120.4523714",5,10
暖心時光 義法小館,ChIJeyoLhId2bjQRZaqXPnXXdC0,700台灣台南市中西區建業街52號,"22.987906,120.20561",4.5,291
小麵店noodle noodle,ChIJD9qDPduVbjQR58fz4KI9SNQ,600台灣嘉義市西區民生南路139號,"23.4703102,120.4472351",4.5,74
小石鍋嘉義仁愛店,ChIJ64_46JuVbjQRKWtQRKvrafM,600024台灣嘉義市西區仁愛路236號,"23.4704795,120.4427515",4.3,214
金古早味魯肉飯,ChIJicDtTi-UbjQR6-V0Tx5L4-Q,600台灣嘉義市西區吳鳳南路28號,"23.4713297,120.4539526",4.5,76
食點子麵食館,ChIJafFsoSOUbjQRKgbP88qhdyY,600台灣嘉義市西區新榮路35巷15號,"23.469254,120.4438518",4.2,236
日晴蔬食燉品｜輕食套餐｜燉品｜月子餐｜彌月油飯禮盒,ChIJ_wBbymCXbjQRSReo_MV2Tr8,600台灣嘉義市西區雙園街191號,"23.4945421,120.4272333",5,24
麥町吐司工房-嘉義永安店,ChIJy0qM9XGVbjQRgo3FxdO6WQA,600台灣嘉義市西區永安街389號,"23.469984,120.4425498",4.3,125
蜀山四川烤魚,ChIJLyKmVCOUbjQRfnjTBanT8S4,600台灣嘉義市西區民生南路153號,"23.4697692,120.4472401",4.2,473
大上海香酥雞（嘉義高鐵大道店）,ChIJk3cKHqCXbjQR6knFS09-Wto,600台灣嘉義市西區高鐵大道128之1號,"23.4782205,120.4288764",4.8,39
麥味登 嘉義上海店,ChIJcwGCcbKVbjQRLLVGrkos6JE,600台灣嘉義市車店里上海路318號,"23.4705438,120.437856",3.8,82
中華料理文良師,ChIJqdMZUyOUbjQRnVc3XzWS7rA,600台灣嘉義市西區民生南路161號,"23.4697647,120.4472899",4.1,113
八棧雞湯專食所-嘉義店,ChIJXb3xbc6VbjQRDcNvQrzV7ws,600台灣嘉義市西區仁愛路216號,"23.469465,120.4431306",4.7,111
民國塩酥雞,ChIJo-phRR2VbjQRshL71Fniak0,600台灣嘉義市東區民族路33號,"23.4768643,120.4608073",4,82
紅燈籠食堂、簡餐、套餐美食 各式便當 炸物 客制化餐盒便當 團體餐盒便當,ChIJOw9pu3yVbjQRdefZorBtLfw,600台灣嘉義市東區垂楊路106號,"23.4748839,120.458441",4.5,49
一品脆皮臭豆腐（原至尊脆皮臭豆腐）,ChIJDTlswvO9bjQRqb0nBAjG6V4,600台灣嘉義市東區新生路527號,"23.4914155,120.4583535",4.5,31
轉角等你陽光生活早餐（嘉工對面）,ChIJV3aNHUaUbjQRfHYF6jnOeXs,600台灣嘉義市東區彌陀路311之1號,"23.4718976,120.4635651",4.5,175
PAPPA䁔心粥麵,ChIJ_2MY1DeUbjQRJ4Xnfd27_u8,600台灣嘉義市東區安和街3號,"23.4748212,120.458499",4.7,424
福芳酒食,ChIJ6S-hkEmUbjQRMIgBXeWdMoI,60045台灣嘉義市東區民族路27號,"23.4768849,120.4609588",4.4,809
八石什鍋嘉義店,ChIJJ__yCwuVbjQRVJuCfJ79-7A,60054台灣嘉義市西區仁愛路222號,"23.4697364,120.4430777",4.4,938
阿忠牛肉湯,ChIJIW8qNCGUbjQRAHOkTYghoFU,600台灣嘉義市西區新民路836號,"23.4714231,120.4398744",4.2,413
美蘭食堂(奕-手作定食),ChIJC8GiSjeUbjQR5wh3i5WCBhU,600台灣嘉義市東區吳鳳南路42號,"23.4709781,120.4539853",4.4,26
野餐，日。健康餐盒（總店）,ChIJ72hz3j2VbjQRf8CQCNjmMUA,600台灣嘉義市東區安和街106號,"23.4804854,120.4579057",4.4,320
迪蜜創意烘焙坊,ChIJDbZluxWVbjQRP4d4hGiCSNI,604台灣嘉義縣竹崎鄉灣橋185-7號,"23.4902623,120.5078644",4.1,82
豬血王子,ChIJZbTG8TeUbjQRAlTl217LQlQ,600台灣嘉義市東區和平路87號,"23.4736662,120.4578918",4.3,72
上家炒飯炒麵,ChIJmShwcZGVbjQR8CEmWpqU3Wg,600台灣嘉義市西區永安街385號,"23.4699957,120.4426182",4.5,72
咔滋特大G排,ChIJi9TP4rCVbjQR_XWHb31DspQ,600台灣嘉義市東區林森東路299號,"23.4901588,120.4666915",4.2,52
熊愛吃鍋燒意麵,ChIJiZCHteyVbjQR8LALW1RMWbc,600台灣嘉義市西區民生南路191號,"23.469132,120.446973",4.5,87
ㄐㄧㄚˇ漢堡中西式早餐,ChIJA1uRNOWVbjQRXE7G3lCgVD4,600台灣嘉義市東區和平路8號,"23.4735895,120.4579784",3.7,27
岩瘋爆,ChIJXba1vkiUbjQR2WgIuTAi_gQ,600台灣嘉義市東區和平路99巷2號,"23.4740602,120.4575236",4,44
熊賀燒鍋嘉義興業店-嘉義鍋燒專賣店|鍋燒推薦|鍋燒讚岐烏龍麵,ChIJ2UkmVO2VbjQRwgDqrkH_5wc,600台灣嘉義市東區興業東路50號,"23.4692032,120.4554082",4.9,13
甘泉魚麵-嘉義仁愛店,ChIJ2TcBjH6VbjQRIySkq27ipNQ,600台灣嘉義市西區仁愛路145號,"23.4692761,120.4425449",4.3,243
嘉樂福夜市,ChIJRwQAKNOVbjQRp_0AuG4cc60,600台灣嘉義市西區博愛路二段467號,"23.4720461,120.4314952",3.9,17737
阿男炒飯,ChIJwfh-iDGUbjQR6j7JXJA4FF4,600台灣嘉義市東區文化路189號,"23.4813563,120.4491503",3.8,157
老牌涼麵(林森店),ChIJ35UZpVyVbjQR8XR7T9_7z0A,600台灣嘉義市東區林森東路390附5號,"23.4904016,120.4678786",4.9,299
孫東寶-新民店,ChIJVWzGVtiVbjQR_KoAOO4q_Cg,600台灣嘉義市西區新民路729號,"23.4695328,120.4396793",4,400
北港阿財牛肉麵（嘉義店）,ChIJQ37GNcujbjQR2NPjaxHc6JU,600台灣嘉義市東區興業東路279號,"23.469637,120.4558253",4.7,350
回香麻辣燙,ChIJbTf-elyVbjQR8C6UtJYSyZs,600台灣嘉義市東區興業東路185號,"23.469346,120.4529729",4.6,64
金玉素食,ChIJ10YpopqXbjQRsmUSdkRkywE,600台灣嘉義市西區玉山路7號,"23.4731762,120.4316716",4.6,81
新營輝旺牛肉湯（嘉義店）,ChIJqQvE3TyVbjQR5Xun7gVLSY4,60057台灣嘉義市西區興業東路39號,"23.4688672,120.4478012",4.1,38
鑫食堂關東煮,ChIJ15VD3J6WbjQRjMrxhZqJXfw,600台灣嘉義市西區博愛路二段461號,"23.4713112,120.4311895",3.1,69
原味食堂,ChIJZ967r8QfaDQRy_MOHvG9gww,330台灣桃園市桃園區中正路335號,"24.9983521,121.3085726",3,161
活力早餐車,ChIJ6S_yx3UFbjQR3MF_HHh_QOw,807台灣高雄市三民區九如一路521號,"22.6390543,120.3274732",0,0
店店！Just Eat,ChIJSXMy9h6VbjQR3TnbNJb0sdM,600台灣嘉義市西區興業西路225號,"23.4679882,120.4412024",4.5,185
刁四骨湯麻辣燙,ChIJfwmZ0-yVbjQRoG98NqcPFfY,600台灣嘉義市西區文化路1071-5號,"23.5066749,120.4367279",0,0
待轉取啃 原汁炸雞（嘉義總店）,ChIJiR-eivKVbjQRro-HbmQ3-wc,600台灣嘉義市東區林森東路368號,"23.4901194,120.4671575",4.5,124
南田市場養生素食店,ChIJZUVfZAmVbjQRp9XgFZQHcZ4,600台灣嘉義市東區南田路73之3號,"23.4717992,120.4569043",4.9,14
魔王起司雞排上海店,ChIJ6ZovqxiVbjQRjRjgiDkVUfw,600台灣嘉義市西區上海路268_1號,"23.4703698,120.4369108",3,6
金一排骨,ChIJtRXGNSKUbjQRbq4nN0LElg4,600台灣嘉義市西區興業西路145號,"23.4680391,120.442911",2.4,320
老牌港式生滾粥,ChIJW-F5kRiXbjQRGYS9YnRXUVA,600台灣嘉義市西區興業西路11號,"23.4683764,120.445894",4.8,58
國際青草茶,ChIJX61GliWUbjQR4VVtsbCWCgc,"No. 63號, No. 63號西門街西區嘉義市台灣 600","23.4750715,120.4433213",4.6,60
吳記排骨酥（上海路）,ChIJg0WQK2GVbjQRVei2khdCgyY,600台灣嘉義市西區上海路252號,"23.469872,120.4358448",4.3,13
欣葉牛排,ChIJDS4Hq0mUbjQRaADwszp5TF8,台灣嘉義市西區600 東區,"23.4756636,120.4613979",4.1,226
泰式餐廳,ChIJKZlrH7iRbjQRWigZGL0IpNQ,608台灣嘉義縣水上鄉中正路230號,"23.4280522,120.3999569",0,0
家玲妹便當,ChIJdxFqqzSVbjQR5z5l41iq1hI,600台灣嘉義市東區林森東路390號,"23.4903998,120.4679369",4.1,28
月見町拉麵-東義店,ChIJK3e1LTmVbjQRXAF6od8K7kk,600台灣嘉義市東區東義路96號,"23.4931245,120.4686142",3.9,289
喜粵樓-嘉義店,ChIJjzg7GCCUbjQRA5HyYGz8XRw,600台灣嘉義市西區興業西路369號,"23.4675573,120.4370573",2.6,112
維尼早午餐,ChIJV6CyxkiUbjQRWP_ojn6P3Q4,600台灣嘉義市東區彌陀路238巷10號,"23.4735605,120.4634698",4.7,91
禾豐鐵板燒 博愛店,ChIJe-d93Z6WbjQRhRIwnQyKNs0,"B1, No. 461博愛路二段西區嘉義市台灣 600","23.4713372,120.4314366",2.2,112
吉祥鐵板燒,ChIJV9x4nzqUbjQR_dsSR-6AXkY,600台灣嘉義市西區興業西路368號,"23.4679108,120.4374024",3.8,303
親咕Chin Gu韓式餐館,ChIJKZb4NiCUbjQRSvfDxip_Eyw,600台灣嘉義市西區興業西路336號,"23.4679973,120.4380417",4.2,528
台灣味腳庫飯,ChIJe6tZmArZaDQRrUTcT9Z3n9g,545台灣南投縣埔里鎮信義路807號,"23.9727557,120.9632173",4.2,611
泰泰小姐,ChIJ4wHcUrWVbjQRIT4EOpz4DQ4,600台灣嘉義市西區仁愛路105號,"23.4673133,120.442818",4.4,265
BOSS炸雞工坊,ChIJ4-nxXuV3bjQRIFHKfE1iaw4,709台灣台南市安南區本淵路40號,"23.0492192,120.1736234",4.7,122
豚將拉麵嘉義興業店,ChIJj48i8zKUbjQRB40b49rLvE4,600台灣嘉義市西區興業西路330號,"23.4679936,120.4381742",3.8,316
蝦女人海鮮料理,ChIJKUbDEy-XbjQReqVGcAkRhpk,600台灣嘉義市西區大華路55號,"23.4746547,120.4270257",4.9,104
巴豆夭鍋物嘉義店,ChIJswtdEw-VbjQRoKQqURVJboE,600台灣嘉義市西區中山路608號,"23.4776721,120.4404198",5,4
東石 蚵仔煎,ChIJ363yLqCWbjQRJhGPbF64eEU,600台灣嘉義市西區青年街111號,"23.4694677,120.4350445",3.8,81
凡人居,ChIJlcOc8SGUbjQRI8oX4H4inqo,600台灣嘉義市西區仁愛一街43號,"23.4671222,120.4409761",4.1,679
周鱔魚料理,ChIJu0cCvCGUbjQRJVP_nAvabwg,600台灣嘉義市西區興業西路276號,"23.4681361,120.439564",3.9,188
紅私房料理(聚友莊),ChIJewuaCSCUbjQR8J-85_vBk74,600台灣嘉義市西區仁愛路3號600,"23.4666338,120.4407039",4.5,62
紅火鶴鴨魯飯,ChIJM0sy2i6XbjQRBdJ0K4Zz0jk,600台灣嘉義市西區博愛路二段588號之1,"23.4710757,120.430085",5,9
成功牛排 嘉義興業店,ChIJ3_EKm0iVbjQRLeaef-ZINFQ,600台灣嘉義市西區興業西路368號,"23.4679049,120.4373356",3.8,386
生炒鱔魚,ChIJpVn9OzaUbjQRTdisVUWIP-I,600台灣嘉義市東區民族路166號,"23.4768662,120.4577468",4,122
小原牛排,ChIJ94P6h6qVbjQRNSpdT3UN19c,600台灣嘉義市西區興業西路406號,"23.4678155,120.4363305",4.3,10
晨間廚房早午餐嘉義仁愛店/蛋餅/早餐/麵/嘉義大學,ChIJYcSI4yGUbjQRlkCgTVGhGFA,600台灣嘉義市西區仁愛路2號,"23.4664892,120.4405713",3.6,79
和暉精緻水果-總店,ChIJT7nJNjSUbjQR9HwmunbdThg,600台灣嘉義市東區共和路230號之一,"23.4800439,120.4554946",3.7,87
聖善園素食餐廳,ChIJPykh3JuWbjQRxsuQG4afv6g,600台灣嘉義市西區中興路590號,"23.474509,120.4283119",4.1,472
霞米糕,ChIJRYuuByCUbjQRj1q6LUPRfJs,600台灣嘉義市西區南京路544-546號號,"23.4677482,120.4359345",4.5,96
三十張燒烤炸物 嘉義旗艦店,ChIJRbiyITmUbjQR_bmSHVyZmWA,60057台灣嘉義市東區興業東路68號,"23.4694678,120.4556948",3.9,107
就是我包子大王【每週日固定店休及每週平日隨機1天店休】,ChIJ_9jA6UeUbjQRPCEAy9vr-0s,600台灣嘉義市東區體育路17號,"23.4718133,120.4602851",3.9,137
QQ便當 腿庫飯爌肉飯,ChIJ6xfwkvKFbjQRg_kmfwQmp0Y,730台灣台南市新營區民生路7之1號,"23.3040021,120.309615",4.4,22
雅日本料理,ChIJg7qngziUbjQRhC0fy1Kr6w0,600台灣嘉義市東區興業東路389號,"23.4698809,120.4586317",3.6,188
墨哥慢速食,ChIJI7BtfkiUbjQRlVk9UyuvD7w,600台灣嘉義市東區體育路49號,"23.4726623,120.4615818",4,172
早安山丘(宣信店),ChIJ6yn0ekeUbjQRIK16dK3Cuso,600台灣嘉義市東區興業二村22號,"23.4695571,120.4594031",4.3,147
墨哥慢速食,ChIJI7BtfkiUbjQRlVk9UyuvD7w,600台灣嘉義市東區體育路49號,"23.4726623,120.4615818",4,172
辣訣-秘藏鍋物-嘉義新民店,ChIJl-Cg-BWVbjQRnp-4Izw5_YI,60054台灣嘉義市西區新民路655號,"23.4671762,120.4399388",4.4,338
十二段鍋物堂 | 太平店,ChIJH-YosKwiaTQR3gG3rZc-x08,411台灣台中市太平區中山路四段26-3號,"24.1500739,120.712557",4.8,4553
晨禾手作烘焙,ChIJPYgIJ5mWbjQRDYWfv1UJPfA,600台灣嘉義市西區友忠路222號,"23.4714075,120.4291508",4.8,31
悠刻早午餐南京店,ChIJYfHfeUyVbjQRKIFI1jtY3ZQ,600台灣嘉義市西區南京路13號,"23.45594,120.4428678",4.2,154
晨間廚房早午餐-嘉義大雅店/蛋餅/早餐/麵/蘭潭,ChIJXaTAx02UbjQRZdNZcvOE5i0,600台灣嘉義市東區大雅路二段604號,"23.4775403,120.4679116",4,211
摩哦的店原住民風味,ChIJWUYRs5mWbjQRN3q48xctBKQ,600台灣嘉義市西區玉山路206號,"23.4720778,120.426041",4.2,596
晨間廚房 嘉義興嘉店,ChIJLa7UJVmXbjQRaaCMbnJntp8,600台灣嘉義市西區興業西路487號,"23.4685327,120.4338502",4.2,17
摩哦的店原住民風味,ChIJWUYRs5mWbjQRN3q48xctBKQ,600台灣嘉義市西區玉山路206號,"23.4720778,120.426041",4.2,596
帥叔叔雞排,ChIJrcipqZmWbjQR6sii-B0RFKI,600台灣嘉義市西區玉山路172號,"23.4723595,120.4269002",4.4,32
ORDEAL烤焰 (原嘉樂福夜市炒泡麵) -麵食&飯食,ChIJVROYzcqXbjQRahYMChDDxZw,600台灣嘉義市西區玉山路137號,"23.4721931,120.4275409",4.9,18
柒早早午餐—嘉義南京店,ChIJ9yXZjVeVbjQRJEeppkwQ5bI,600台灣嘉義市西區南京路461號,"23.4664634,120.4358359",4.6,423
非炸不可 華興店,ChIJIxspQcs3aDQR7ScpCTxq0rg,302台灣新竹縣竹北市華興街360號,"24.8361575,120.9985542",4.7,558
媽媽米雅早午餐,ChIJo77KacCVbjQRIVmYjn_I3sA,600082台灣嘉義市東區宣信街262號(對面號,"23.4693897,120.4598363",5,4
鼎盛十里火鍋-嘉義店,ChIJJVH5uPeVbjQRsS7nCvG7iNA,600台灣嘉義市東區大雅路二段563-1號,"23.477396,120.4691063",4.4,2899
雙饗丼-嘉義重慶店（百盛咖喱）,ChIJHR97DSmVbjQRZOVcjDs-iKw,60058台灣嘉義市西區重慶路16號,"23.4659213,120.4398537",4.2,125
億芳醬式炸雞,ChIJ6f9JmqKVbjQReyjVx9h4BDo,600台灣嘉義市西區民生南路245號,"23.4665178,120.4453692",2.3,10
雙饗丼-嘉義重慶店（百盛咖喱）,ChIJHR97DSmVbjQRZOVcjDs-iKw,60058台灣嘉義市西區重慶路16號,"23.4659213,120.4398537",4.2,125
謝記牛肉麵,ChIJ_xaLM0SUbjQRPMwz9_NJP20,600台灣嘉義市東區宣信街258之4號,"23.4694271,120.4598006",3.9,111
午夜快車宵夜店－嘉義店,ChIJP0w1VIaXbjQRvbBcoUlPgT4,600台灣嘉義市西區興業西路439之1號,"23.4677769,120.4348357",4.3,400
異人館嘉雅店,ChIJ_z6TZRWVbjQRJA4lZ_bVlcw,600台灣嘉義市東區大雅路二段563-3號,"23.4774248,120.4686217",3.8,377
健康原素（興業店）,ChIJO1P5_p-WbjQRUcVyrBRpkrM,600台灣嘉義市西區興業西路409號,"23.4674327,120.4355142",4.7,774
丼心食客,ChIJrevI2ciVbjQRl247P-6mjJA,600台灣嘉義市東區彌陀路283號,"23.4713877,120.4639016",4.7,324
克里姆晨食-新民早餐店,ChIJO0WWbxiUbjQRT7XWUOBMywo,600台灣嘉義市西區民生南路259號,"23.4643694,120.4451914",4.2,86
仁愛路東山鴨頭腳,ChIJCzGHFiSUbjQRLvkI-xxrY-0,600台灣嘉義市西區仁愛路294號,"23.4711762,120.4432507",4.3,235
新上海小籠湯包,ChIJAadSiZ-WbjQR6XDqWnl89Pc,600台灣嘉義市西區上海路263號中油加油站對面,"23.4681845,120.4338778",4.1,45
大雅616手作早餐坊,ChIJnfZgy02UbjQRqCl42hyCulo,600台灣嘉義市東區大雅路二段616號,"23.4774989,120.4676699",3.6,59
米兔炸雞,ChIJL8JPpqOVbjQRSX0Gn3Dv1gU,600台灣嘉義市東區宣信街262號對面,"23.4693325,120.4596333",4.7,38
帕泰雅泰式餐廳,ChIJP_FmCJmWbjQRIldd5odm4b4,600台灣嘉義市西區玉山路162號,"23.4724528,120.4272669",3.8,181
御上皇精緻便當,ChIJrz9mQxuUbjQRUuw3a2Xh5nE,600台灣嘉義市東區興業東路250號,"23.4697981,120.4599948",3.6,58
晨食找餐,ChIJX3Js-jCUbjQRJgP_eZKhnkU,600台灣嘉義市東區大雅路二段456號,"23.47786,120.4713945",4.6,228
阿涼壽司屋,ChIJ4d0ULgaVbjQRdsl5riTeNYw,600台灣嘉義市西區重慶路177號,"23.4652202,120.4363671",3.7,14
靜好+食堂(牛肉麵/炒飯/雞肉飯/,ChIJ5eflyC-XbjQRwmAZv77k2JY,600台灣嘉義市西區玉山路232號,"23.4720398,120.4253673",4,15
早餐日嚐,ChIJga-24fuVbjQReiEfj-rpamk,600032台灣嘉義市東區大業街58號,"23.4630227,120.4540699",4.9,11
南京烤鴨,ChIJw-2MbkeVbjQRPYpgDAzi3NQ,600台灣嘉義市西區世賢路四段149號,"23.4623782,120.4471775",4.8,56
蔡氏鴨庒,ChIJFRG83gqVbjQRVXHXp4ZTYRE,600台灣嘉義市東區大雅路二段469號,"23.4774201,120.472045",4.9,790
上海鹹酥雞,ChIJUbTfa72XbjQRR3MPlMKLlVk,600台灣嘉義市西區上海路212-1號,"23.4669632,120.4332974",4.8,44
藍盤子早午餐連鎖 重慶店,ChIJxZxj7waVbjQRZCWXGoqikpU,600台灣嘉義市西區南京路421號,"23.465147,120.4359935",3.8,126
大眾第一家鹽酥雞,ChIJ7_wVM0SUbjQR9lqrzfnOaek,600台灣嘉義市東區彌陀路249號,"23.4687632,120.4655331",3.6,97
